-,-,-
0, -19, 992
-1, -35, 1006
-1, -35, 1006
8, -10, 999
17, -15, 989
9, -27, 1005
-2, -31, 1007
-2, -31, 1007
0, -21, 1006
0, -20, 1005
10, -29, 1006
12, -28, 1003
12, -28, 1003
27, -52, 1003
55, -75, 1005
66, -102, 1007
75, -100, 1008
82, -97, 998
82, -97, 998
68, -80, 998
55, -80, 1011
67, -77, 998
67, -77, 998
45, -48, 1001
36, -62, 1009
45, -106, 993
31, -56, 1000
31, -56, 1000
25, -5, 1014
18, 2, 997
-4, -6, 1009
-4, -6, 1009
-12, -44, 1005
-4, -77, 992
-23, -5, 1007
-56, 57, 1003
-41, 44, 1004
-41, 44, 1004
-20, -5, 1008
-38, 0, 985
-31, 17, 982
-31, 17, 982
-2, 20, 1021
-13, -15, 1010
-50, 23, 1010
-62, 36, 976
-62, 36, 976
-36, 21, 1003
-27, 25, 999
-41, 62, 997
-90, 132, 1004
-90, 132, 1004
-68, 77, 1014
-5, -15, 1010
6, -16, 1000
0, 10, 1006
0, 10, 1006
-18, 58, 991
5, 2, 1014
-8, 70, 998
-8, 70, 998
0, 126, 999
-17, 164, 1003
13, 205, 988
13, 205, 988
30, 113, 1008
37, 82, 1004
33, 58, 1002
33, 58, 1002
26, 51, 1001
18, 54, 994
58, -79, 1003
58, -79, 1003
19, -58, 1008
7, -57, 1004
1, -15, 991
3, -52, 998
3, -52, 998
9, -82, 1004
-14, -45, 1005
-27, -6, 993
-27, -6, 993
-15, 9, 994
17, -77, 1017
8, -67, 1002
8, -67, 1002
-6, -47, 1010
-15, -47, 994
-5, -44, 996
-11, -33, 1004
-4, 39, 1009
-4, 39, 1009
24, -39, 1000
-14, -55, 1000
3, -43, 999
3, -43, 999
16, -109, 1004
26, -148, 1003
31, -201, 1005
-11, -244, 1000
0, -240, 999
0, -240, 999
-9, -47, 997
-11, -28, 1009
-22, -25, 1008
-24, -35, 1002
-28, -39, 999
-28, -39, 999
-35, -39, 1006
-62, -46, 994
-55, -60, 1008
-31, -61, 995
-24, -55, 1005
-29, -66, 1008
-29, -66, 1008
-41, -95, 998
-52, -96, 1002
-39, -102, 1009
-61, -76, 1004
-77, -24, 995
-84, -23, 992
-84, -23, 992
-66, 4, 1015
-40, -31, 1003
-15, -72, 1020
-20, -127, 999
-14, -33, 987
-14, -33, 987
-26, 34, 982
10, 54, 992
49, -66, 1040
48, -71, 1016
48, -71, 1016
4, -20, 979
22, 72, 957
83, 45, 1044
83, 45, 1044
87, 13, 1010
53, 22, 998
57, 53, 998
57, 53, 998
75, 35, 1006
65, 48, 997
86, 44, 1003
86, 44, 1003
52, 25, 998
86, 38, 1000
131, 33, 1010
131, 33, 1010
75, 12, 1002
10, -14, 1000
2, -21, 1002
2, -21, 1002
0, -22, 1002
-7, -25, 1002
-7, -23, 1002
