-,-,-
-937, -191, 741
-976, -165, 742
-1031, -185, 686
-1096, -255, 691
-1079, -294, 702
-1001, -409, 718
-966, -517, 715
-907, -545, 595
-797, -675, 565
-628, -799, 626
-473, -825, 628
-352, -775, 592
-284, -644, 454
-267, -446, 406
-270, -202, 375
-270, -202, 375
-240, -76, 366
-246, 98, 385
-263, 204, 485
-244, 287, 482
-246, 350, 559
-250, 412, 550
-271, 497, 540
-271, 497, 540
-302, 513, 549
-343, 496, 681
-371, 576, 747
-433, 741, 739
-456, 694, 795
-457, 540, 767
-444, 469, 799
-444, 469, 799
-492, 604, 985
-553, 770, 1016
-584, 755, 1067
-544, 587, 1095
-525, 572, 1108
-596, 597, 1210
-618, 530, 1286
-584, 372, 1261
-606, 210, 1281
-609, 150, 1345
-617, 36, 1502
-617, 36, 1502
-656, -82, 1609
-701, -147, 1536
-745, -189, 1385
-795, -183, 1316
-803, -210, 1266
-807, -283, 1178
-791, -418, 1144
-743, -531, 1090
-703, -540, 1011
-679, -595, 967
-653, -627, 897
-578, -637, 730
-509, -660, 767
-451, -696, 810
-428, -699, 817
-395, -637, 700
-373, -519, 616
-347, -372, 532
-347, -372, 532
-313, -234, 447
-310, -144, 523
-333, 65, 394
-361, 293, 298
-409, 534, 282
-517, 815, 297
-595, 906, 571
-597, 799, 810
-597, 799, 810
-,-,-
-703, -259, 589
-655, -284, 604
-593, -316, 580
-599, -153, 525
-625, -133, 739
-556, -58, 661
-556, -58, 661
-464, -15, 572
-398, -16, 508
-440, 98, 582
-428, 188, 624
-352, 202, 573
-313, 177, 628
-313, 177, 628
-333, 244, 648
-381, 361, 703
-397, 426, 734
-386, 447, 756
-381, 422, 773
-425, 449, 783
-501, 559, 890
-501, 559, 890
-521, 635, 925
-506, 620, 913
-488, 592, 912
-497, 588, 917
-542, 634, 975
-567, 635, 1001
-572, 592, 993
-572, 592, 993
-553, 536, 969
-553, 484, 1045
-601, 471, 1137
-592, 403, 1073
-567, 264, 1026
-607, 207, 1123
-631, 160, 1234
-630, 3, 1342
-651, -147, 1380
-720, -216, 1364
-785, -249, 1316
-796, -327, 1257
-780, -436, 1257
-763, -473, 1209
-728, -507, 1054
-694, -596, 974
-694, -596, 974
-673, -659, 904
-657, -611, 815
-623, -605, 808
-599, -592, 808
-585, -547, 754
-538, -456, 549
-496, -425, 599
-466, -416, 698
-452, -313, 674
-431, -230, 554
-365, -204, 469
-284, -175, 597
-241, -130, 713
-241, -130, 713
-266, 18, 548
-347, 153, 456
-432, 378, 386
-522, 637, 408
-585, 744, 505
-638, 696, 692
-677, 602, 816
-,-,-
-841, -82, 480
-841, -82, 480
-819, -102, 444
-786, -206, 672
-705, -292, 689
-653, -299, 619
-620, -237, 535
-599, -255, 656
-567, -253, 712
-533, -147, 547
-538, -47, 548
-541, 63, 579
-541, 63, 579
-509, 124, 562
-487, 175, 497
-457, 163, 472
-467, 215, 594
-475, 354, 551
-473, 413, 554
-473, 413, 554
-480, 437, 605
-459, 389, 636
-415, 353, 624
-413, 413, 689
-443, 509, 726
-473, 585, 705
-515, 545, 733
-515, 545, 733
-518, 524, 708
-471, 492, 707
-497, 539, 869
-585, 569, 940
-653, 649, 1003
-689, 728, 1096
-717, 791, 1177
-746, 682, 1259
-739, 548, 1159
-739, 548, 1159
-703, 393, 1193
-694, 241, 1314
-700, 70, 1475
-693, -126, 1402
-751, -233, 1390
-814, -279, 1401
-833, -322, 1394
-803, -346, 1227
-772, -433, 1170
-757, -516, 1235
-721, -568, 1168
-681, -614, 1025
-671, -625, 949
-629, -660, 857
-572, -702, 820
-549, -664, 783
-534, -610, 625
-539, -527, 530
-513, -461, 537
-513, -461, 537
-499, -356, 561
-465, -260, 416
-430, -227, 364
-425, -117, 334
-423, -50, 404
-391, 95, 321
-383, 178, 350
-421, 293, 379
-472, 456, 267
-472, 456, 267
-542, 617, 271
-601, 614, 560
-644, 688, 542
-691, 701, 537
-709, 640, 499
-,-,-
-861, -89, 429
-861, -89, 429
-896, -143, 613
-892, -147, 544
-824, -185, 500
-763, -223, 546
-738, -220, 627
-695, -267, 617
-624, -299, 580
-571, -258, 599
-543, -160, 610
-511, -49, 600
-476, 21, 578
-476, 21, 578
-458, 128, 527
-457, 257, 511
-447, 336, 556
-417, 387, 485
-402, 320, 474
-422, 306, 524
-422, 306, 524
-429, 402, 496
-417, 442, 547
-407, 446, 613
-422, 453, 632
-427, 490, 664
-426, 585, 701
-498, 736, 760
-498, 736, 760
-580, 838, 759
-640, 868, 852
-619, 855, 896
-616, 897, 989
-641, 872, 1025
-633, 781, 977
-623, 691, 952
-620, 606, 1028
-620, 606, 1028
-642, 532, 1138
-669, 451, 1174
-675, 321, 1256
-682, 199, 1372
-713, 21, 1456
-770, -120, 1432
-815, -183, 1416
-825, -206, 1295
-830, -279, 1233
-815, -346, 1138
-778, -445, 1112
-754, -470, 994
-724, -480, 897
-709, -488, 833
-698, -501, 823
-682, -461, 795
-682, -461, 795
-635, -397, 645
-620, -360, 549
-640, -313, 623
-602, -256, 605
-504, -204, 547
-470, -173, 554
-450, -146, 564
-417, -99, 523
-367, -7, 423
-374, 76, 463
-374, 76, 463
-377, 116, 427
-413, 215, 388
-470, 310, 445
-534, 485, 449
-583, 588, 462
-636, 694, 522
-636, 694, 522
-688, 748, 558
-731, 788, 579
-748, 752, 566
-751, 677, 598
-,-,-
-836, 34, 490
-902, 64, 409
-902, 64, 409
-922, -45, 585
-940, -126, 670
-863, -216, 629
-781, -251, 585
-747, -278, 718
-693, -254, 733
-625, -213, 712
-564, -143, 687
-508, -38, 592
-477, 69, 554
-477, 69, 554
-433, 104, 493
-414, 176, 420
-389, 226, 407
-374, 288, 423
-380, 385, 427
-419, 494, 369
-419, 494, 369
-405, 439, 353
-396, 374, 456
-413, 477, 497
-447, 572, 633
-471, 600, 756
-505, 650, 765
-520, 665, 840
-520, 665, 840
-505, 667, 841
-535, 710, 890
-552, 720, 972
-567, 726, 991
-579, 708, 1020
-600, 710, 1080
-646, 719, 1079
-685, 631, 1172
-685, 631, 1172
-693, 572, 1176
-673, 489, 1158
-677, 403, 1168
-697, 318, 1167
-722, 181, 1152
-763, 81, 1189
-818, 47, 1219
-872, 39, 1186
-891, -34, 1192
-858, -214, 1228
-827, -328, 1162
-828, -382, 1017
-816, -400, 927
-816, -400, 927
-749, -464, 899
-694, -544, 950
-670, -535, 887
-653, -469, 781
-612, -447, 684
-569, -443, 642
-556, -329, 617
-521, -240, 525
-470, -229, 525
-448, -126, 589
-402, -37, 528
-368, 23, 480
-368, 23, 480
-381, 142, 490
-377, 227, 467
-360, 306, 324
-391, 366, 251
-434, 405, 287
-485, 556, 308
-485, 556, 308
-539, 718, 330
-590, 831, 417
-645, 844, 557
-,-,-
-890, 127, 570
-873, 53, 557
-847, 0, 550
-847, 0, 550
-839, -140, 593
-829, -266, 719
-756, -361, 791
-663, -384, 743
-604, -360, 741
-594, -282, 749
-544, -215, 689
-460, -147, 615
-393, -79, 582
-393, -79, 582
-369, 11, 602
-363, 170, 543
-326, 289, 457
-291, 362, 457
-265, 419, 470
-272, 477, 443
-335, 580, 456
-335, 580, 456
-394, 660, 497
-437, 770, 530
-465, 810, 619
-489, 724, 667
-514, 641, 652
-508, 664, 738
-508, 664, 738
-519, 806, 864
-583, 881, 928
-602, 794, 998
-578, 705, 1021
-588, 764, 1000
-627, 787, 1032
-653, 722, 1119
-636, 642, 1186
-601, 519, 1085
-624, 437, 1080
-624, 437, 1080
-648, 354, 1133
-661, 271, 1173
-676, 165, 1179
-711, 2, 1266
-738, -119, 1327
-783, -170, 1370
-826, -210, 1270
-824, -305, 1171
-787, -432, 1202
-766, -514, 1241
-748, -579, 1165
-681, -660, 966
-615, -733, 878
-599, -744, 879
-578, -704, 863
-518, -619, 767
-474, -538, 631
-474, -538, 631
-493, -420, 535
-503, -243, 480
-470, -177, 517
-476, -48, 454
-510, 66, 413
-501, 148, 368
-472, 221, 374
-455, 349, 338
-448, 518, 278
-448, 518, 278
-452, 591, 249
-474, 680, 304
-519, 833, 420
-546, 872, 558
-,-,-
-866, 71, 492
-881, -40, 650
-818, -113, 648
-818, -113, 648
-766, -147, 507
-759, -167, 558
-717, -242, 672
-649, -272, 735
-564, -233, 623
-530, -184, 649
-531, -51, 682
-497, 27, 657
-451, 132, 533
-409, 153, 556
-409, 153, 556
-410, 279, 554
-404, 389, 529
-379, 434, 501
-400, 449, 606
-411, 462, 596
-420, 426, 587
-453, 375, 623
-453, 375, 623
-511, 461, 671
-562, 561, 684
-570, 590, 727
-527, 543, 688
-523, 501, 775
-587, 571, 754
-613, 644, 793
-613, 644, 793
-593, 678, 857
-575, 738, 885
-568, 710, 975
-591, 730, 940
-585, 703, 959
-593, 708, 979
-619, 719, 1072
-619, 719, 1072
-613, 626, 1157
-603, 497, 1194
-590, 366, 1194
-599, 265, 1228
-628, 168, 1273
-638, 77, 1203
-686, 0, 1154
-749, -63, 1160
-783, -146, 1184
-794, -170, 1110
-807, -184, 1116
-813, -183, 1119
-796, -240, 1133
-742, -321, 1045
-705, -457, 1087
-675, -545, 1104
-654, -531, 993
-654, -531, 993
-644, -487, 802
-606, -506, 669
-539, -495, 664
-515, -403, 654
-496, -329, 577
-457, -263, 480
-408, -232, 430
-392, -75, 354
-364, 73, 259
-337, 110, 317
-337, 110, 317
-341, 89, 497
-358, 312, 311
-417, 499, 261
-483, 573, 327
-537, 588, 390
-550, 599, 346
-550, 599, 346
-556, 576, 328
-677, 664, 553
-752, 683, 704
-777, 673, 769
-,-,-
-870, 98, 605
-867, 107, 383
-893, 0, 615
-865, -138, 728
-839, -185, 763
-761, -280, 739
-709, -320, 749
-648, -339, 706
-648, -339, 706
-573, -359, 666
-531, -296, 670
-471, -231, 606
-439, -122, 548
-416, -11, 494
-395, 96, 465
-384, 198, 479
-376, 313, 507
-365, 411, 509
-365, 411, 509
-366, 522, 493
-371, 570, 510
-392, 663, 537
-409, 728, 610
-386, 704, 589
-386, 636, 613
-406, 638, 612
-406, 638, 612
-432, 693, 668
-442, 699, 764
-511, 779, 831
-533, 712, 826
-521, 709, 793
-498, 681, 906
-554, 741, 1037
-554, 741, 1037
-584, 680, 1090
-587, 593, 1162
-598, 561, 1172
-622, 556, 1267
-648, 449, 1322
-646, 246, 1375
-639, 153, 1386
-637, 99, 1404
-665, 24, 1368
-688, -97, 1217
-742, -161, 1194
-782, -214, 1227
-789, -253, 1180
-789, -253, 1180
-800, -281, 1175
-810, -316, 1116
-804, -348, 1048
-775, -404, 964
-732, -454, 873
-702, -472, 864
-665, -417, 733
-645, -364, 617
-622, -323, 536
-552, -340, 629
-509, -296, 632
-462, -234, 481
-426, -185, 438
-397, -104, 439
-376, 4, 351
-376, 4, 351
-341, 91, 284
-340, 155, 288
-370, 256, 305
-412, 389, 383
-460, 611, 376
-460, 611, 376
-516, 686, 443
-579, 748, 491
-665, 879, 568
-693, 869, 587
-,-,-
-918, 46, 687
-831, -35, 533
-810, -8, 372
-834, -72, 508
-840, -181, 696
-840, -181, 696
-762, -272, 723
-636, -289, 599
-556, -291, 668
-496, -256, 748
-444, -144, 700
-403, 2, 577
-381, 98, 559
-352, 202, 570
-352, 202, 570
-335, 305, 558
-336, 463, 532
-353, 609, 495
-379, 669, 555
-380, 661, 529
-395, 619, 635
-424, 623, 676
-424, 623, 676
-486, 713, 625
-524, 682, 598
-557, 624, 624
-569, 625, 684
-614, 696, 795
-642, 714, 881
-658, 593, 1006
-658, 593, 1005
-635, 455, 1005
-638, 476, 1013
-707, 604, 1146
-815, 642, 1147
-864, 538, 1131
-847, 395, 1161
-775, 257, 1195
-741, 137, 1187
-780, 95, 1156
-828, 71, 1180
-841, -44, 1222
-810, -180, 1202
-799, -262, 1202
-799, -262, 1192
-805, -372, 1192
-802, -411, 1100
-749, -496, 992
-699, -594, 993
-672, -642, 983
-634, -601, 836
-602, -557, 769
-591, -484, 728
-575, -481, 736
-544, -360, 644
-489, -252, 587
-480, -175, 593
-484, -129, 564
-469, -42, 473
-433, 55, 450
-433, 55, 450
-418, 87, 541
-403, 129, 528
-413, 222, 445
-413, 300, 362
-406, 362, 405
-406, 362, 405
-424, 409, 544
-475, 484, 479
-549, 564, 421
-618, 624, 396
-689, 643, 506
-749, 668, 603
-760, 616, 696
-760, 616, 696
-746, 546, 658
-767, 493, 646
-,-,-
-867, 93, 544
-871, -28, 698
-841, -58, 551
-764, -138, 416
-700, -253, 486
-676, -267, 813
-573, -251, 734
-483, -189, 644
-419, -186, 682
-419, -186, 682
-374, -117, 684
-350, 40, 590
-331, 196, 470
-325, 288, 480
-305, 350, 507
-300, 468, 407
-328, 548, 428
-401, 669, 536
-401, 669, 536
-452, 823, 470
-451, 825, 511
-454, 762, 585
-506, 776, 654
-538, 820, 693
-567, 876, 742
-572, 778, 788
-572, 778, 788
-588, 680, 858
-589, 655, 891
-640, 709, 1045
-715, 723, 1123
-750, 639, 1186
-753, 604, 1189
-722, 523, 1140
-720, 409, 1147
-743, 309, 1121
-743, 309, 1160
-751, 219, 1160
-774, 180, 1133
-825, 102, 1077
-878, 10, 1092
-880, -94, 1125
-865, -137, 1133
-829, -223, 1086
-802, -335, 1066
-793, -385, 1027
-767, -365, 933
-709, -349, 849
-659, -365, 832
-641, -327, 766
-641, -276, 799
-610, -243, 716
-578, -181, 585
-578, -181, 585
-530, -122, 551
-518, -48, 675
-495, -16, 751
-475, 66, 561
-495, 145, 450
-494, 172, 418
-498, 253, 486
-498, 253, 486
-492, 310, 452
-500, 341, 464
-530, 437, 428
-561, 531, 396
-613, 616, 420
-637, 675, 371
-653, 628, 422
-653, 628, 422
-682, 624, 438
-703, 549, 463
-748, 553, 451
-767, 538, 449
-,-,-
-859, 137, 579
-803, 105, 519
-812, 94, 522
-812, 84, 596
-809, 26, 704
-787, -3, 729
-787, -3, 729
-713, -15, 618
-671, -58, 648
-666, -41, 743
-641, 36, 679
-615, 145, 603
-578, 151, 573
-578, 151, 573
-515, 77, 543
-501, 182, 563
-471, 338, 510
-432, 422, 486
-400, 429, 486
-378, 389, 443
-378, 389, 443
-367, 328, 460
-431, 494, 536
-471, 623, 502
-474, 608, 513
-438, 492, 497
-438, 426, 477
-477, 558, 460
-477, 558, 460
-484, 620, 586
-450, 672, 569
-477, 676, 611
-581, 757, 739
-666, 834, 841
-702, 938, 882
-714, 950, 935
-714, 950, 935
-754, 942, 1071
-796, 932, 1109
-758, 908, 1027
-738, 813, 1108
-718, 658, 1120
-691, 450, 1205
-674, 303, 1202
-707, 176, 1286
-765, 50, 1300
-816, -45, 1235
-848, -126, 1241
-838, -200, 1293
-838, -200, 1293
-810, -266, 1265
-813, -311, 1212
-787, -328, 1083
-713, -349, 906
-674, -386, 922
-660, -432, 1031
-615, -375, 930
-554, -328, 731
-567, -230, 583
-583, -124, 412
-584, -55, 475
-504, -22, 404
-445, 60, 289
-430, 128, 341
-430, 128, 341
-421, 149, 398
-403, 180, 428
-380, 239, 343
-380, 371, 256
-414, 435, 374
-444, 493, 498
-495, 640, 531
-495, 640, 531
-545, 777, 442
-585, 769, 389
-604, 724, 364
-653, 786, 398
-,-,-
-845, 51, 617
-856, 115, 637
-802, 67, 550
-802, 67, 550
-782, 32, 545
-755, -14, 660
-705, -51, 774
-648, -12, 688
-609, 9, 602
-609, 9, 602
-580, -26, 650
-533, -26, 667
-476, 29, 588
-415, 67, 493
-395, 109, 530
-395, 109, 530
-396, 257, 565
-360, 370, 543
-289, 427, 485
-243, 398, 438
